"지점","지점명","일시","기온..C.","풍향.deg.","풍속.m.s.","강수량.mm.","습도...","시"
400,"강남","2018-11-05",9.1,76,1.1,0,83.7,3
400,"강남","2018-11-05",8.8,69.1,0.7,0,82.7,4
400,"강남","2018-11-05",8.9,65.4,0.9,0,81.3,5
400,"강남","2018-11-05",9.2,77,0.9,0,80.7,6
400,"강남","2018-11-05",10.5,50.6,1.1,0,75,7
400,"강남","2018-11-05",11.7,78.1,0.9,0,60.6,10
400,"강남","2018-11-05",13.7,77.1,0.9,0,57.3,11
400,"강남","2018-11-05",15.5,58.3,1,0,52,12
400,"강남","2018-11-05",16.4,270.9,1.4,0,47.6,13
400,"강남","2018-11-05",16.9,334.5,1.1,0,44.1,14
400,"강남","2018-11-05",17.7,244.7,1,0,36.4,15
400,"강남","2018-11-05",17.3,281.1,0.8,0,36.8,16
400,"강남","2018-11-05",16.6,293.4,0.9,0,41.4,17
400,"강남","2018-11-05",16,275.9,1.5,0,48.7,18
400,"강남","2018-11-05",15.3,282.1,1.6,0,54.1,19
400,"강남","2018-11-05",14.7,276.9,1.3,0,61.7,20
400,"강남","2018-11-05",14.2,271.3,1.5,0,69.1,21
400,"강남","2018-11-05",13.6,0,0.4,0,73.8,22
